dataset,labelset,labelset_rank,label,iri
Whole Mouse Brain Taxonomy,supertype,1,h5ad data file for CS20230722_CLAS_07,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0207
Whole Mouse Brain Taxonomy,supertype,1,h5ad data file for CS20230722_CLAS_07,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0208
Whole Mouse Brain Taxonomy,supertype,1,h5ad data file for CS20230722_CLAS_07,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0205
Whole Mouse Brain Taxonomy,supertype,1,h5ad data file for CS20230722_CLAS_07,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0206
Whole Mouse Brain Taxonomy,supertype,1,h5ad data file for CS20230722_CLAS_07,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0203
Whole Mouse Brain Taxonomy,supertype,1,h5ad data file for CS20230722_CLAS_07,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0204
Whole Mouse Brain Taxonomy,supertype,1,h5ad data file for CS20230722_CLAS_07,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0223
Whole Mouse Brain Taxonomy,supertype,1,h5ad data file for CS20230722_CLAS_07,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0224
Whole Mouse Brain Taxonomy,supertype,1,0221 Sst Gaba_8,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0221
Whole Mouse Brain Taxonomy,supertype,1,0222 Sst Gaba_9,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0222
Whole Mouse Brain Taxonomy,supertype,1,0220 Sst Gaba_7,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0220
Whole Mouse Brain Taxonomy,supertype,1,0218 Sst Gaba_5,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0218
Whole Mouse Brain Taxonomy,supertype,1,0219 Sst Gaba_6,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0219
Whole Mouse Brain Taxonomy,supertype,1,0216 Sst Gaba_3,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0216
Whole Mouse Brain Taxonomy,supertype,1,0217 Sst Gaba_4,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0217
Whole Mouse Brain Taxonomy,supertype,1,h5ad data file for CS20230722_CLAS_07,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0214
Whole Mouse Brain Taxonomy,supertype,1,0215 Sst Gaba_2,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0215
Whole Mouse Brain Taxonomy,supertype,1,h5ad data file for CS20230722_CLAS_05,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0150
Whole Mouse Brain Taxonomy,supertype,1,h5ad data file for CS20230722_CLAS_05,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0157
Whole Mouse Brain Taxonomy,supertype,1,h5ad data file for CS20230722_CLAS_05,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0158
Whole Mouse Brain Taxonomy,supertype,1,0155 OB-in Frmd7 Gaba_6,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0155
Whole Mouse Brain Taxonomy,supertype,1,h5ad data file for CS20230722_CLAS_05,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0156
Whole Mouse Brain Taxonomy,supertype,1,h5ad data file for CS20230722_CLAS_05,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0153
Whole Mouse Brain Taxonomy,supertype,1,0154 OB-in Frmd7 Gaba_5,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0154
Whole Mouse Brain Taxonomy,supertype,1,h5ad data file for CS20230722_CLAS_05,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0151
Whole Mouse Brain Taxonomy,supertype,1,h5ad data file for CS20230722_CLAS_05,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0152
Whole Mouse Brain Taxonomy,supertype,1,0148 OB Trdn Gaba_1,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0148
Whole Mouse Brain Taxonomy,supertype,1,0149 OB Trdn Gaba_2,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0149
Whole Mouse Brain Taxonomy,supertype,1,h5ad data file for CS20230722_CLAS_05,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0160
Whole Mouse Brain Taxonomy,supertype,1,h5ad data file for CS20230722_CLAS_05,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0161
Whole Mouse Brain Taxonomy,supertype,1,h5ad data file for CS20230722_CLAS_05,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0168
Whole Mouse Brain Taxonomy,supertype,1,0169 OB-STR-CTX Inh IMN_4,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0169
Whole Mouse Brain Taxonomy,supertype,1,0166 OB-STR-CTX Inh IMN_1,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0166
Whole Mouse Brain Taxonomy,supertype,1,h5ad data file for CS20230722_CLAS_05,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0167
Whole Mouse Brain Taxonomy,supertype,1,h5ad data file for CS20230722_CLAS_05,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0164
Whole Mouse Brain Taxonomy,supertype,1,0165 OB Dopa-Gaba_4,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0165
Whole Mouse Brain Taxonomy,supertype,1,h5ad data file for CS20230722_CLAS_05,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0162
Whole Mouse Brain Taxonomy,supertype,1,h5ad data file for CS20230722_CLAS_05,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0163
Whole Mouse Brain Taxonomy,supertype,1,h5ad data file for CS20230722_CLAS_05,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0159
Whole Mouse Brain Taxonomy,supertype,1,0135 HPF CR Glut_1,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0135
Whole Mouse Brain Taxonomy,supertype,1,0136 DG Glut_1,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0136
Whole Mouse Brain Taxonomy,supertype,1,h5ad data file for CS20230722_CLAS_03,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0133
Whole Mouse Brain Taxonomy,supertype,1,h5ad data file for CS20230722_CLAS_03,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0134
Whole Mouse Brain Taxonomy,supertype,1,h5ad data file for CS20230722_CLAS_03,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0131
Whole Mouse Brain Taxonomy,supertype,1,h5ad data file for CS20230722_CLAS_03,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0132
Whole Mouse Brain Taxonomy,supertype,1,h5ad data file for CS20230722_CLAS_03,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0130
Whole Mouse Brain Taxonomy,supertype,1,h5ad data file for CS20230722_CLAS_02,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0128
Whole Mouse Brain Taxonomy,supertype,1,h5ad data file for CS20230722_CLAS_02,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0129
Whole Mouse Brain Taxonomy,supertype,1,0126 L5 NP CTX Glut_5,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0126
Whole Mouse Brain Taxonomy,supertype,1,h5ad data file for CS20230722_CLAS_02,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0127
Whole Mouse Brain Taxonomy,supertype,1,h5ad data file for CS20230722_CLAS_05,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0146
Whole Mouse Brain Taxonomy,supertype,1,h5ad data file for CS20230722_CLAS_05,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0147
Whole Mouse Brain Taxonomy,supertype,1,h5ad data file for CS20230722_CLAS_05,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0144
Whole Mouse Brain Taxonomy,supertype,1,h5ad data file for CS20230722_CLAS_05,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0145
Whole Mouse Brain Taxonomy,supertype,1,0142 DG-PIR Ex IMN_3,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0142
Whole Mouse Brain Taxonomy,supertype,1,h5ad data file for CS20230722_CLAS_05,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0143
Whole Mouse Brain Taxonomy,supertype,1,0140 DG-PIR Ex IMN_1,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0140
Whole Mouse Brain Taxonomy,supertype,1,h5ad data file for CS20230722_CLAS_04,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0141
Whole Mouse Brain Taxonomy,supertype,1,h5ad data file for CS20230722_CLAS_04,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0139
Whole Mouse Brain Taxonomy,supertype,1,h5ad data file for CS20230722_CLAS_04,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0137
Whole Mouse Brain Taxonomy,supertype,1,h5ad data file for CS20230722_CLAS_04,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0138
Whole Mouse Brain Taxonomy,supertype,1,h5ad data file for CS20230722_CLAS_06,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0193
Whole Mouse Brain Taxonomy,supertype,1,0194 RHP-COA Ndnf Gaba_2,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0194
Whole Mouse Brain Taxonomy,supertype,1,h5ad data file for CS20230722_CLAS_06,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0191
Whole Mouse Brain Taxonomy,supertype,1,0192 Sncg Gaba_8,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0192
Whole Mouse Brain Taxonomy,supertype,1,0190 Sncg Gaba_6,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0190
Whole Mouse Brain Taxonomy,supertype,1,0199 Lamp5 Gaba_1,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0199
Whole Mouse Brain Taxonomy,supertype,1,0197 RHP-COA Ndnf Gaba_5,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0197
Whole Mouse Brain Taxonomy,supertype,1,h5ad data file for CS20230722_CLAS_06,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0198
Whole Mouse Brain Taxonomy,supertype,1,h5ad data file for CS20230722_CLAS_06,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0195
Whole Mouse Brain Taxonomy,supertype,1,h5ad data file for CS20230722_CLAS_06,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0196
Whole Mouse Brain Taxonomy,supertype,1,h5ad data file for CS20230722_CLAS_05,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0171
Whole Mouse Brain Taxonomy,supertype,1,0172 OB-STR-CTX Inh IMN_7,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0172
Whole Mouse Brain Taxonomy,supertype,1,h5ad data file for CS20230722_CLAS_05,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0170
Whole Mouse Brain Taxonomy,supertype,1,0179 Vip Gaba_7,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0179
Whole Mouse Brain Taxonomy,supertype,1,0177 Vip Gaba_5,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0177
Whole Mouse Brain Taxonomy,supertype,1,0178 Vip Gaba_6,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0178
Whole Mouse Brain Taxonomy,supertype,1,0175 Vip Gaba_3,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0175
Whole Mouse Brain Taxonomy,supertype,1,0176 Vip Gaba_4,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0176
Whole Mouse Brain Taxonomy,supertype,1,h5ad data file for CS20230722_CLAS_06,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0173
Whole Mouse Brain Taxonomy,supertype,1,h5ad data file for CS20230722_CLAS_06,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0174
Whole Mouse Brain Taxonomy,supertype,1,h5ad data file for CS20230722_CLAS_06,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0182
Whole Mouse Brain Taxonomy,supertype,1,0183 Vip Gaba_11,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0183
Whole Mouse Brain Taxonomy,supertype,1,h5ad data file for CS20230722_CLAS_06,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0180
Whole Mouse Brain Taxonomy,supertype,1,0181 Vip Gaba_9,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0181
Whole Mouse Brain Taxonomy,supertype,1,0188 Sncg Gaba_4,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0188
Whole Mouse Brain Taxonomy,supertype,1,0189 Sncg Gaba_5,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0189
Whole Mouse Brain Taxonomy,supertype,1,0186 Sncg Gaba_2,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0186
Whole Mouse Brain Taxonomy,supertype,1,h5ad data file for CS20230722_CLAS_06,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0187
Whole Mouse Brain Taxonomy,supertype,1,h5ad data file for CS20230722_CLAS_06,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0184
Whole Mouse Brain Taxonomy,supertype,1,0185 Sncg Gaba_1,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0185
Whole Mouse Brain Taxonomy,supertype,1,0311 LSX Nkx2-1 Gaba_6,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0311
Whole Mouse Brain Taxonomy,supertype,1,h5ad data file for CS20230722_CLAS_10,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0312
Whole Mouse Brain Taxonomy,supertype,1,0310 LSX Nkx2-1 Gaba_5,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0310
Whole Mouse Brain Taxonomy,supertype,1,h5ad data file for CS20230722_CLAS_10,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0308
Whole Mouse Brain Taxonomy,supertype,1,0309 LSX Nkx2-1 Gaba_4,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0309
Whole Mouse Brain Taxonomy,supertype,1,0306 LSX Nkx2-1 Gaba_1,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0306
Whole Mouse Brain Taxonomy,supertype,1,0307 LSX Nkx2-1 Gaba_2,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0307
Whole Mouse Brain Taxonomy,supertype,1,h5ad data file for CS20230722_CLAS_10,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0304
Whole Mouse Brain Taxonomy,supertype,1,0305 LSX Otx2 Gaba_5,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0305
Whole Mouse Brain Taxonomy,supertype,1,0302 LSX Otx2 Gaba_2,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0302
Whole Mouse Brain Taxonomy,supertype,1,0303 LSX Otx2 Gaba_3,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0303
Whole Mouse Brain Taxonomy,supertype,1,0322 LSX Prdm12 Slit2 Gaba_6,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0322
Whole Mouse Brain Taxonomy,supertype,1,0323 LSX Prdm12 Slit2 Gaba_7,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0323
Whole Mouse Brain Taxonomy,supertype,1,0320 LSX Prdm12 Slit2 Gaba_4,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0320
Whole Mouse Brain Taxonomy,supertype,1,0321 LSX Prdm12 Slit2 Gaba_5,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0321
Whole Mouse Brain Taxonomy,supertype,1,0319 LSX Prdm12 Slit2 Gaba_3,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0319
Whole Mouse Brain Taxonomy,supertype,1,0317 LSX Prdm12 Slit2 Gaba_1,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0317
Whole Mouse Brain Taxonomy,supertype,1,0318 LSX Prdm12 Slit2 Gaba_2,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0318
Whole Mouse Brain Taxonomy,supertype,1,0315 LSX Nkx2-1 Gaba_10,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0315
Whole Mouse Brain Taxonomy,supertype,1,0316 LSX Nkx2-1 Gaba_11,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0316
Whole Mouse Brain Taxonomy,supertype,1,0313 LSX Nkx2-1 Gaba_8,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0313
Whole Mouse Brain Taxonomy,supertype,1,0314 LSX Nkx2-1 Gaba_9,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0314
Whole Mouse Brain Taxonomy,supertype,1,h5ad data file for CS20230722_CLAS_10,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0300
Whole Mouse Brain Taxonomy,supertype,1,0301 LSX Otx2 Gaba_1,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0301
Whole Mouse Brain Taxonomy,supertype,1,h5ad data file for CS20230722_CLAS_11,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0355
Whole Mouse Brain Taxonomy,supertype,1,h5ad data file for CS20230722_CLAS_11,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0356
Whole Mouse Brain Taxonomy,supertype,1,h5ad data file for CS20230722_CLAS_11,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0353
Whole Mouse Brain Taxonomy,supertype,1,h5ad data file for CS20230722_CLAS_11,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0354
Whole Mouse Brain Taxonomy,supertype,1,0351 MEA-BST Lhx6 Sp9 Gaba_5,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0351
Whole Mouse Brain Taxonomy,supertype,1,h5ad data file for CS20230722_CLAS_11,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0352
Whole Mouse Brain Taxonomy,supertype,1,h5ad data file for CS20230722_CLAS_11,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0350
Whole Mouse Brain Taxonomy,supertype,1,h5ad data file for CS20230722_CLAS_11,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0348
Whole Mouse Brain Taxonomy,supertype,1,h5ad data file for CS20230722_CLAS_11,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0349
Whole Mouse Brain Taxonomy,supertype,1,h5ad data file for CS20230722_CLAS_11,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0346
Whole Mouse Brain Taxonomy,supertype,1,h5ad data file for CS20230722_CLAS_11,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0347
Whole Mouse Brain Taxonomy,supertype,1,h5ad data file for CS20230722_CLAS_11,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0366
Whole Mouse Brain Taxonomy,supertype,1,h5ad data file for CS20230722_CLAS_11,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0367
Whole Mouse Brain Taxonomy,supertype,1,h5ad data file for CS20230722_CLAS_11,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0364
Whole Mouse Brain Taxonomy,supertype,1,h5ad data file for CS20230722_CLAS_11,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0365
Whole Mouse Brain Taxonomy,supertype,1,h5ad data file for CS20230722_CLAS_11,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0362
Whole Mouse Brain Taxonomy,supertype,1,h5ad data file for CS20230722_CLAS_11,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0363
Whole Mouse Brain Taxonomy,supertype,1,0360 MEA-BST Lhx6 Nfib Gaba_4,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0360
Whole Mouse Brain Taxonomy,supertype,1,h5ad data file for CS20230722_CLAS_11,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0361
Whole Mouse Brain Taxonomy,supertype,1,h5ad data file for CS20230722_CLAS_11,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0359
Whole Mouse Brain Taxonomy,supertype,1,h5ad data file for CS20230722_CLAS_11,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0357
Whole Mouse Brain Taxonomy,supertype,1,h5ad data file for CS20230722_CLAS_11,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0358
Whole Mouse Brain Taxonomy,supertype,1,0333 LSX Sall3 Lmo1 Gaba_3,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0333
Whole Mouse Brain Taxonomy,supertype,1,0334 LSX Sall3 Lmo1 Gaba_4,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0334
Whole Mouse Brain Taxonomy,supertype,1,h5ad data file for CS20230722_CLAS_10,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0331
Whole Mouse Brain Taxonomy,supertype,1,0332 LSX Sall3 Lmo1 Gaba_2,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0332
Whole Mouse Brain Taxonomy,supertype,1,0330 LSX Prdm12 Zeb2 Gaba_5,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0330
Whole Mouse Brain Taxonomy,supertype,1,0328 LSX Prdm12 Zeb2 Gaba_3,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0328
Whole Mouse Brain Taxonomy,supertype,1,0329 LSX Prdm12 Zeb2 Gaba_4,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0329
Whole Mouse Brain Taxonomy,supertype,1,0326 LSX Prdm12 Zeb2 Gaba_1,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUPT_0326
