parent_curie,parent_label,parent_labelset,cluster_count,is_consistent,consistent_neurotransmitters,pattern_variety,all_patterns
WMB:CS20230722_SUPT_0407,0407 MPN-MPO-LPO Lhx6 Zfhx3 Gaba_1,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",6,True,GABA,1,GABA
WMB:CS20230722_SUPT_0408,0408 MPN-MPO-LPO Lhx6 Zfhx3 Gaba_2,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",4,True,GABA,1,GABA
WMB:CS20230722_SUPT_0405,0405 MPO-ADP Lhx8 Gaba_4,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",8,True,GABA,1,GABA
WMB:CS20230722_SUPT_0406,0406 MPO-ADP Lhx8 Gaba_5,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",3,True,GABA,1,GABA
WMB:CS20230722_SUPT_0403,0403 MPO-ADP Lhx8 Gaba_2,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",6,True,GABA,1,GABA
WMB:CS20230722_SUPT_0404,0404 MPO-ADP Lhx8 Gaba_3,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",6,True,GABA,2,GABA|GABA-Dopa
WMB:CS20230722_SUPT_0402,0402 MPO-ADP Lhx8 Gaba_1,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",3,True,GABA,1,GABA
WMB:CS20230722_SUPT_0409,0409 BST Tac2 Gaba_1,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",6,True,GABA,1,GABA
WMB:CS20230722_SUPT_0422,0422 BST-MPN Six3 Nrgn Gaba_3,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",6,True,GABA,1,GABA
WMB:CS20230722_SUPT_0420,0420 BST-MPN Six3 Nrgn Gaba_1,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",2,True,GABA,1,GABA
WMB:CS20230722_SUPT_0418,0418 PVR Six3 Sox3 Gaba_8,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",4,True,GABA,1,GABA
WMB:CS20230722_SUPT_0419,0419 PVR Six3 Sox3 Gaba_9,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",7,True,GABA,2,GABA|GABA-Dopa
WMB:CS20230722_SUPT_0417,0417 PVR Six3 Sox3 Gaba_7,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",3,True,GABA,1,GABA
WMB:CS20230722_SUPT_0414,0414 PVR Six3 Sox3 Gaba_4,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",5,True,GABA,1,GABA
WMB:CS20230722_SUPT_0415,0415 PVR Six3 Sox3 Gaba_5,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",3,True,GABA,1,GABA
WMB:CS20230722_SUPT_0412,0412 PVR Six3 Sox3 Gaba_2,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",3,True,GABA,1,GABA
WMB:CS20230722_SUPT_0413,0413 PVR Six3 Sox3 Gaba_3,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",4,True,GABA,1,GABA
WMB:CS20230722_SUPT_0476,0476 PVHd-DMH Lhx6 Gaba_3,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",4,True,GABA,1,GABA
WMB:CS20230722_SUPT_0477,0477 PVHd-DMH Lhx6 Gaba_4,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",3,True,GABA,1,GABA
WMB:CS20230722_SUPT_0474,0474 PVHd-DMH Lhx6 Gaba_1,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",7,True,GABA,1,GABA
WMB:CS20230722_SUPT_0475,0475 PVHd-DMH Lhx6 Gaba_2,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",9,True,GABA,1,GABA
WMB:CS20230722_SUPT_0473,0473 DMH-LHA Gsx1 Gaba_4,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",3,True,GABA,1,GABA
WMB:CS20230722_SUPT_0470,0470 DMH-LHA Gsx1 Gaba_1,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",8,True,GABA,1,GABA
WMB:CS20230722_SUPT_0471,0471 DMH-LHA Gsx1 Gaba_2,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",15,True,GABA,1,GABA
WMB:CS20230722_SUPT_0469,0469 ZI Pax6 Gaba_11,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",5,True,GABA,1,GABA
WMB:CS20230722_SUPT_0467,0467 ZI Pax6 Gaba_9,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",4,True,GABA,1,GABA
WMB:CS20230722_SUPT_0468,0468 ZI Pax6 Gaba_10,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",3,True,GABA,1,GABA
WMB:CS20230722_SUPT_0480,0480 TU-ARH Otp Six6 Gaba_3,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",8,True,GABA,1,GABA
WMB:CS20230722_SUPT_0487,0487 DMH Hmx2 Gaba_1,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",11,True,GABA,1,GABA
WMB:CS20230722_SUPT_0488,0488 DMH Hmx2 Gaba_2,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",9,True,GABA,1,GABA
WMB:CS20230722_SUPT_0485,0485 PVpo-VMPO-MPN Hmx2 Gaba_4,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",2,True,GABA,2,GABA-Dopa|GABA
WMB:CS20230722_SUPT_0486,0486 PVpo-VMPO-MPN Hmx2 Gaba_5,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",5,True,GABA,2,GABA|Glut-GABA-Dopa
WMB:CS20230722_SUPT_0483,0483 PVpo-VMPO-MPN Hmx2 Gaba_2,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",16,True,GABA,1,GABA
WMB:CS20230722_SUPT_0484,0484 PVpo-VMPO-MPN Hmx2 Gaba_3,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",6,True,GABA,2,GABA|GABA-Dopa
WMB:CS20230722_SUPT_0481,0481 TMd-DMH Foxd2 Gaba_1,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",9,True,GABA,1,GABA
WMB:CS20230722_SUPT_0482,0482 PVpo-VMPO-MPN Hmx2 Gaba_1,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",18,True,GABA,1,GABA
WMB:CS20230722_SUPT_0478,0478 TU-ARH Otp Six6 Gaba_1,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",7,True,GABA,1,GABA
WMB:CS20230722_SUPT_0479,0479 TU-ARH Otp Six6 Gaba_2,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",9,True,GABA,1,GABA
WMB:CS20230722_SUPT_0454,0454 SBPV-PVa Six6 Satb2 Gaba_2,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",6,True,GABA,1,GABA
WMB:CS20230722_SUPT_0455,0455 SBPV-PVa Six6 Satb2 Gaba_3,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",4,True,GABA,1,GABA
WMB:CS20230722_SUPT_0452,0452 AHN-SBPV-PVHd Pdrm12 Gaba_7,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",5,True,GABA,1,GABA
WMB:CS20230722_SUPT_0453,0453 SBPV-PVa Six6 Satb2 Gaba_1,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",5,True,GABA,2,GABA-Dopa|GABA
WMB:CS20230722_SUPT_0450,0450 AHN-SBPV-PVHd Pdrm12 Gaba_5,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",4,True,GABA,1,GABA
WMB:CS20230722_SUPT_0451,0451 AHN-SBPV-PVHd Pdrm12 Gaba_6,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",6,True,GABA,2,GABA-Dopa|GABA
WMB:CS20230722_SUPT_0449,0449 AHN-SBPV-PVHd Pdrm12 Gaba_4,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",5,True,GABA,1,GABA
WMB:CS20230722_SUPT_0447,0447 AHN-SBPV-PVHd Pdrm12 Gaba_2,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",6,True,GABA,1,GABA
WMB:CS20230722_SUPT_0448,0448 AHN-SBPV-PVHd Pdrm12 Gaba_3,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",6,True,GABA,1,GABA
WMB:CS20230722_SUPT_0445,0445 PVHd-SBPV Six3 Prox1 Gaba_4,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",5,True,GABA,1,GABA
WMB:CS20230722_SUPT_0446,0446 AHN-SBPV-PVHd Pdrm12 Gaba_1,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",4,True,GABA,1,GABA
WMB:CS20230722_SUPT_0465,0465 ZI Pax6 Gaba_7,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",8,True,GABA,1,GABA
WMB:CS20230722_SUPT_0466,0466 ZI Pax6 Gaba_8,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",9,True,GABA,1,GABA
WMB:CS20230722_SUPT_0463,0463 ZI Pax6 Gaba_5,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",3,True,GABA,1,GABA
WMB:CS20230722_SUPT_0464,0464 ZI Pax6 Gaba_6,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",6,True,GABA,1,GABA
WMB:CS20230722_SUPT_0461,0461 ZI Pax6 Gaba_3,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",9,True,GABA,1,GABA
WMB:CS20230722_SUPT_0462,0462 ZI Pax6 Gaba_4,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",10,True,GABA,1,GABA
WMB:CS20230722_SUPT_0460,0460 ZI Pax6 Gaba_2,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",5,True,GABA,2,GABA|GABA-Dopa
WMB:CS20230722_SUPT_0458,0458 AHN Onecut3 Gaba_3,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",4,True,GABA,1,GABA
WMB:CS20230722_SUPT_0459,0459 ZI Pax6 Gaba_1,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",11,True,GABA,1,GABA
WMB:CS20230722_SUPT_0456,0456 AHN Onecut3 Gaba_1,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",7,True,GABA,1,GABA
WMB:CS20230722_SUPT_0457,0457 AHN Onecut3 Gaba_2,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",5,True,GABA,1,GABA
WMB:CS20230722_SUPT_0400,0400 SI-MPO-LPO Lhx8 Gaba_5,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",5,True,GABA,2,GABA|Glut-GABA
WMB:CS20230722_SUPT_0391,0391 CEA-BST Ebf1 Pdyn Gaba_8,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",2,True,GABA,1,GABA
WMB:CS20230722_SUPT_0392,0392 CEA-BST Rai14 Pdyn Crh Gaba_1,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",2,True,GABA,1,GABA
WMB:CS20230722_SUPT_0399,0399 SI-MPO-LPO Lhx8 Gaba_4,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",5,True,GABA,1,GABA
WMB:CS20230722_SUPT_0397,0397 SI-MPO-LPO Lhx8 Gaba_2,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",10,True,GABA,1,GABA
WMB:CS20230722_SUPT_0398,0398 SI-MPO-LPO Lhx8 Gaba_3,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",7,True,GABA,1,GABA
WMB:CS20230722_SUPT_0395,0395 BST-SI-AAA Six3 Slc22a3 Gaba_2,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",4,True,GABA,1,GABA
WMB:CS20230722_SUPT_0396,0396 SI-MPO-LPO Lhx8 Gaba_1,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",11,True,GABA,1,GABA
WMB:CS20230722_SUPT_0393,0393 CEA-BST Rai14 Pdyn Crh Gaba_2,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",2,True,GABA,1,GABA
WMB:CS20230722_SUPT_0394,0394 BST-SI-AAA Six3 Slc22a3 Gaba_1,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",3,True,GABA,1,GABA
WMB:CS20230722_SUPT_0370,0370 CEA-BST Six3 Cyp26b1 Gaba_4,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",4,True,GABA,1,GABA
WMB:CS20230722_SUPT_0375,0375 CEA-AAA-BST Six3 Sp9 Gaba_3,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",3,True,GABA,1,GABA
WMB:CS20230722_SUPT_0376,0376 CEA-AAA-BST Six3 Sp9 Gaba_4,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",5,True,GABA,1,GABA
WMB:CS20230722_SUPT_0373,0373 CEA-AAA-BST Six3 Sp9 Gaba_1,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",6,True,GABA,1,GABA
WMB:CS20230722_SUPT_0374,0374 CEA-AAA-BST Six3 Sp9 Gaba_2,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",6,True,GABA,1,GABA
WMB:CS20230722_SUPT_0371,0371 CEA-BST Six3 Cyp26b1 Gaba_5,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",2,True,GABA,1,GABA
WMB:CS20230722_SUPT_0372,0372 CEA-BST Six3 Cyp26b1 Gaba_6,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",2,True,GABA,1,GABA
WMB:CS20230722_SUPT_0368,0368 CEA-BST Six3 Cyp26b1 Gaba_2,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",5,True,GABA,1,GABA
WMB:CS20230722_SUPT_0369,0369 CEA-BST Six3 Cyp26b1 Gaba_3,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",4,True,GABA,1,GABA
WMB:CS20230722_SUPT_0380,0380 CEA-AAA-BST Six3 Sp9 Gaba_8,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",2,True,GABA,1,GABA
WMB:CS20230722_SUPT_0381,0381 ACB-BST-FS D1 Gaba_1,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",3,True,GABA,1,GABA
WMB:CS20230722_SUPT_0388,0388 CEA-BST Ebf1 Pdyn Gaba_5,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",4,True,GABA,1,GABA
WMB:CS20230722_SUPT_0389,0389 CEA-BST Ebf1 Pdyn Gaba_6,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",2,True,GABA,1,GABA
WMB:CS20230722_SUPT_0386,0386 CEA-BST Ebf1 Pdyn Gaba_3,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",5,True,GABA,1,GABA
WMB:CS20230722_SUPT_0387,0387 CEA-BST Ebf1 Pdyn Gaba_4,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",3,True,GABA,1,GABA
WMB:CS20230722_SUPT_0384,0384 CEA-BST Ebf1 Pdyn Gaba_1,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",3,True,GABA,1,GABA
WMB:CS20230722_SUPT_0385,0385 CEA-BST Ebf1 Pdyn Gaba_2,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",3,True,GABA,1,GABA
WMB:CS20230722_SUPT_0382,0382 ACB-BST-FS D1 Gaba_2,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",4,True,GABA,1,GABA
WMB:CS20230722_SUPT_0383,0383 ACB-BST-FS D1 Gaba_3,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",4,True,GABA,2,GABA|Glut-GABA
WMB:CS20230722_SUPT_0003,0003 IT EP-CLA Glut_1,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",7,True,Glut,1,Glut
WMB:CS20230722_SUPT_0004,0004 IT EP-CLA Glut_2,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",5,True,Glut,1,Glut
WMB:CS20230722_SUPT_0001,0001 CLA-EPd-CTX Car3 Glut_1,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",4,True,Glut,1,Glut
WMB:CS20230722_CLAS_30,30 Astro-Epen,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'class']",3,True,Glut,1,Glut
WMB:CS20230722_CLAS_26,26 P GABA,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'class']",206,False,,5,GABA|Glut|GABA-Glyc|Glut-GABA|Glyc
WMB:CS20230722_CLAS_27,27 MY GABA,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'class']",353,True,GABA,5,GABA|Glut-GABA-Glyc|GABA-Glyc-Chol|GABA-Glyc|GABA-Glyc-Dopa
WMB:CS20230722_CLAS_24,24 MY Glut,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'class']",406,False,,9,Glut|Glut-Chol|Glut-Glyc|Glut-Nora|GABA-Nora|Glut-GABA-Nora|Chol|Chol-Dopa|Glut-GABA
WMB:CS20230722_CLAS_28,28 CB GABA CS20230722_CLAS_28,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'class']",30,True,GABA,2,GABA|GABA-Glyc
WMB:CS20230722_CLAS_29,29 CB Glut CS20230722_CLAS_29,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'class']",9,True,Glut,1,Glut
WMB:CS20230722_CLAS_22,22 MB-HB Sero,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'class']",32,False,,5,Glut|GABA-Sero|Glut-Sero|Sero|Glut-GABA-Sero
WMB:CS20230722_CLAS_23,23 P Glut,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'class']",288,True,Glut,4,Glut-GABA|Glut-Chol|Glut-Glyc|Glut
WMB:CS20230722_CLAS_20,20 MB GABA,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'class']",451,True,GABA,3,GABA|GABA-Glyc|Glut-GABA
WMB:CS20230722_CLAS_21,21 MB Dopa,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'class']",43,False,,5,Dopa|Glut-GABA-Dopa|Glut-Dopa|GABA-Dopa|Glut-GABA
WMB:CS20230722_CLAS_16,16 HY MM Glut,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'class']",13,True,Glut,1,Glut
WMB:CS20230722_CLAS_13,13 CNU-HYa Glut,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'class']",236,True,Glut,2,Glut-GABA|Glut
WMB:CS20230722_CLAS_14,14 HY Glut,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'class']",338,True,Glut,3,Glut-Dopa|Glut-GABA|Glut
WMB:CS20230722_CLAS_19,19 MB Glut,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'class']",661,False,,6,Glut|Glut-Dopa|Glut-GABA-Dopa|Chol|Glut-Chol|Glut-GABA
WMB:CS20230722_CLAS_17,17 MH-LH Glut,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'class']",35,True,Glut,2,Glut-Chol|Glut
WMB:CS20230722_CLAS_18,18 TH Glut,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'class']",113,True,Glut,1,Glut
WMB:CS20230722_CLAS_11,11 CNU-HYa GABA,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'class']",395,True,GABA,3,GABA|GABA-Dopa|Glut-GABA
WMB:CS20230722_CLAS_12,12 HY GABA,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'class']",420,True,GABA,6,GABA|GABA-Chol|Glut-GABA-Dopa|GABA-Dopa|GABA-Hist|Glut-GABA
WMB:CS20230722_CLAS_10,10 LSX GABA,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'class']",146,True,GABA,2,GABA|GABA-Chol
WMB:CS20230722_CLAS_04,04 DG-IMN Glut,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'class']",14,True,Glut,1,Glut
WMB:CS20230722_CLAS_05,05 OB-IMN GABA,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'class']",94,True,GABA,3,GABA|GABA-Dopa|Glut-GABA
WMB:CS20230722_CLAS_02,02 NP-CT-L6b Glut,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'class']",83,True,Glut,1,Glut
WMB:CS20230722_CLAS_03,03 OB-CR Glut,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'class']",16,True,Glut,1,Glut
WMB:CS20230722_CLAS_08,08 CNU-MGE GABA,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'class']",105,False,,5,GABA|Glut-GABA-Chol|GABA-Chol|Chol|Glut-Chol
WMB:CS20230722_CLAS_09,09 CNU-LGE GABA,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'class']",94,True,GABA,1,GABA
WMB:CS20230722_CLAS_06,06 CTX-CGE GABA,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'class']",101,True,GABA,2,GABA|Glut-GABA
WMB:CS20230722_CLAS_07,07 CTX-MGE GABA,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'class']",105,True,GABA,1,GABA
WMB:CS20230722_CLAS_01,01 IT-ET Glut,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'class']",402,True,Glut,1,Glut
WMB:CS20230722_SUPT_1084,1084 PRP Otp Gly-Gaba_2,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",3,True,GABA|Glyc,1,GABA-Glyc
WMB:CS20230722_SUPT_1085,1085 PRP Otp Gly-Gaba_3,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",7,True,GABA|Glyc,1,GABA-Glyc
WMB:CS20230722_SUPT_1083,1083 PRP Otp Gly-Gaba_1,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",9,True,GABA|Glyc,1,GABA-Glyc
WMB:CS20230722_SUPT_1088,1088 GRN-IRN-MDRNd Ikzf1 Gly-Gaba_1,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",3,True,GABA|Glyc,1,GABA-Glyc
WMB:CS20230722_SUPT_1089,1089 MY Lhx1 Gly-Gaba_1,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",23,True,GABA,3,GABA|GABA-Glyc|GABA-Glyc-Chol
WMB:CS20230722_SUPT_1086,1086 PRP Otp Gly-Gaba_4,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",6,True,GABA|Glyc,1,GABA-Glyc
WMB:CS20230722_SUPT_1087,1087 PRP Otp Gly-Gaba_5,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",6,True,GABA|Glyc,1,GABA-Glyc
WMB:CS20230722_SUPT_1095,1095 MY Lhx1 Gly-Gaba_7,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",2,True,GABA|Glyc,1,GABA-Glyc
WMB:CS20230722_SUPT_1093,1093 MY Lhx1 Gly-Gaba_5,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",9,True,GABA|Glyc,1,GABA-Glyc
WMB:CS20230722_SUPT_1094,1094 MY Lhx1 Gly-Gaba_6,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",2,True,GABA|Glyc,1,GABA-Glyc
WMB:CS20230722_SUPT_1091,1091 MY Lhx1 Gly-Gaba_3,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",14,True,GABA,2,GABA|GABA-Glyc
WMB:CS20230722_SUPT_1092,1092 MY Lhx1 Gly-Gaba_4,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",8,True,GABA|Glyc,1,GABA-Glyc
WMB:CS20230722_SUPT_1090,1090 MY Lhx1 Gly-Gaba_2,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",19,True,GABA|Glyc,2,GABA-Glyc|Glut-GABA-Glyc
WMB:CS20230722_SUPT_1099,1099 MV-SPIV-PRP Dmbx1 Gly-Gaba_1,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",11,True,GABA,3,GABA|GABA-Glyc|Glut-GABA-Glyc
WMB:CS20230722_SUPT_1097,1097 MY Lhx1 Gly-Gaba_9,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",6,True,GABA|Glyc,1,GABA-Glyc
WMB:CS20230722_SUPT_1098,1098 PPY-PGRNl Vip Glyc-Gaba_1,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",3,True,GABA|Glyc,1,GABA-Glyc
WMB:CS20230722_SUPT_1063,1063 PDTg-PCG Pax6 Gaba_3,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",2,True,GABA,1,GABA
WMB:CS20230722_SUPT_1060,1060 LDT-PCG-CS Gata3 Lhx1 Gaba_5,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",3,True,GABA,1,GABA
WMB:CS20230722_SUPT_1061,1061 PDTg-PCG Pax6 Gaba_1,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",4,True,GABA,1,GABA
WMB:CS20230722_SUPT_1068,1068 LDT-PCG St18 Gaba_2,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",3,True,GABA,1,GABA
WMB:CS20230722_SUPT_1069,1069 DTN-LDT-IPN Otp Pax3 Gaba_1,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",4,True,GABA,1,GABA
WMB:CS20230722_SUPT_1066,1066 PDTg Otp Olig3 Gaba_1,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",3,True,GABA,1,GABA
WMB:CS20230722_SUPT_1067,1067 LDT-PCG St18 Gaba_1,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",9,True,GABA,2,GABA|GABA-Glyc
WMB:CS20230722_SUPT_1064,1064 PDTg-PCG Pax6 Gaba_4,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",2,True,Glut|GABA,1,Glut-GABA
WMB:CS20230722_SUPT_1065,1065 PDTg Otp Shroom3 Gaba_1,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",2,True,GABA,1,GABA
WMB:CS20230722_SUPT_1073,1073 DTN-LDT-IPN Otp Pax3 Gaba_5,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",5,True,GABA,1,GABA
WMB:CS20230722_SUPT_1074,1074 NLL Gata3 Gly-Gaba_1,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",5,True,GABA|Glyc,1,GABA-Glyc
WMB:CS20230722_SUPT_1071,1071 DTN-LDT-IPN Otp Pax3 Gaba_3,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",6,True,GABA,1,GABA
WMB:CS20230722_SUPT_1072,1072 DTN-LDT-IPN Otp Pax3 Gaba_4,"['Entity', 'Cell_cluster', 'Individual', 'WMB', 'supertype']",5,True,GABA,1,GABA
