cc_curie,cc_label,token_position,token_text,token_simplified_type,token_type,token_name,primary_identifier,secondary_identifier,tertiary_identifier,original_part
WMB:CS20230722_SUPT_0458,0458 AHN Onecut3 Gaba_3,1,Gaba,cell type,neurotransmission,GABAergic neuron,CL:0000617,,,Gaba
WMB:CS20230722_CLUS_0458,0458 CT SUB Glut_1,1,CT,cell type,projection_type,corticothalamic-projecting glutamatergic cortical neuron,CL:4023013,,,CT
WMB:CS20230722_CLUS_0458,0458 CT SUB Glut_1,1,SUB,anatomical,structure,Subiculum,MBA:502,UBERON:0002191,,SUB
WMB:CS20230722_CLUS_0458,0458 CT SUB Glut_1,1,Glut,cell type,neurotransmission,glutamatergic neuron,CL:0000679,,,Glut
WMB:CS20230722_CLUS_0459,0459 CT SUB Glut_2,1,CT,cell type,projection_type,corticothalamic-projecting glutamatergic cortical neuron,CL:4023013,,,CT
WMB:CS20230722_CLUS_0459,0459 CT SUB Glut_2,1,SUB,anatomical,structure,Subiculum,MBA:502,UBERON:0002191,,SUB
WMB:CS20230722_CLUS_0459,0459 CT SUB Glut_2,1,Glut,cell type,neurotransmission,glutamatergic neuron,CL:0000679,,,Glut
WMB:CS20230722_SUPT_0459,0459 ZI Pax6 Gaba_1,1,ZI,anatomical,structure,Zona incerta,MBA:797,UBERON:0001907,,ZI
WMB:CS20230722_SUPT_0459,0459 ZI Pax6 Gaba_1,1,Pax6,gene,gene,paired box 6,ENSEMBL:ENSMUSG00000027168,NCBIGene:18508,ABAGene:18274,Pax6
WMB:CS20230722_SUPT_0459,0459 ZI Pax6 Gaba_1,1,Gaba,cell type,neurotransmission,GABAergic neuron,CL:0000617,,,Gaba
WMB:CS20230722_SUBC_046,046 Vip Gaba,1,Vip,gene,gene,vasoactive intestinal polypeptide,ENSEMBL:ENSMUSG00000019772,NCBIGene:22353,ABAGene:22110,Vip
WMB:CS20230722_SUBC_046,046 Vip Gaba,1,Gaba,cell type,neurotransmission,GABAergic neuron,CL:0000617,,,Gaba
WMB:CS20230722_CLUS_0460,0460 CT SUB Glut_2,1,CT,cell type,projection_type,corticothalamic-projecting glutamatergic cortical neuron,CL:4023013,,,CT
WMB:CS20230722_CLUS_0460,0460 CT SUB Glut_2,1,SUB,anatomical,structure,Subiculum,MBA:502,UBERON:0002191,,SUB
WMB:CS20230722_CLUS_0460,0460 CT SUB Glut_2,1,Glut,cell type,neurotransmission,glutamatergic neuron,CL:0000679,,,Glut
WMB:CS20230722_SUPT_0460,0460 ZI Pax6 Gaba_2,1,ZI,anatomical,structure,Zona incerta,MBA:797,UBERON:0001907,,ZI
WMB:CS20230722_SUPT_0460,0460 ZI Pax6 Gaba_2,1,Pax6,gene,gene,paired box 6,ENSEMBL:ENSMUSG00000027168,NCBIGene:18508,ABAGene:18274,Pax6
WMB:CS20230722_SUPT_0460,0460 ZI Pax6 Gaba_2,1,Gaba,cell type,neurotransmission,GABAergic neuron,CL:0000617,,,Gaba
WMB:CS20230722_CLUS_0461,0461 L5 NP CTX Glut_1,1,L5,anatomical,anatomical,cortical layer 5,UBERON:0005394,,,L5
WMB:CS20230722_CLUS_0461,0461 L5 NP CTX Glut_1,1,NP,cell type,projection_type,near-projecting glutamatergic cortical neuron,KB:0000005,,,NP
WMB:CS20230722_CLUS_0461,0461 L5 NP CTX Glut_1,1,CTX,anatomical,structure,Cerebral cortex,MBA:688,UBERON:0000956,,CTX
WMB:CS20230722_CLUS_0461,0461 L5 NP CTX Glut_1,1,Glut,cell type,neurotransmission,glutamatergic neuron,CL:0000679,,,Glut
WMB:CS20230722_SUPT_0461,0461 ZI Pax6 Gaba_3,1,ZI,anatomical,structure,Zona incerta,MBA:797,UBERON:0001907,,ZI
WMB:CS20230722_SUPT_0461,0461 ZI Pax6 Gaba_3,1,Pax6,gene,gene,paired box 6,ENSEMBL:ENSMUSG00000027168,NCBIGene:18508,ABAGene:18274,Pax6
WMB:CS20230722_SUPT_0461,0461 ZI Pax6 Gaba_3,1,Gaba,cell type,neurotransmission,GABAergic neuron,CL:0000617,,,Gaba
WMB:CS20230722_CLUS_0462,0462 L5 NP CTX Glut_1,1,L5,anatomical,anatomical,cortical layer 5,UBERON:0005394,,,L5
WMB:CS20230722_CLUS_0462,0462 L5 NP CTX Glut_1,1,NP,cell type,projection_type,near-projecting glutamatergic cortical neuron,KB:0000005,,,NP
WMB:CS20230722_CLUS_0462,0462 L5 NP CTX Glut_1,1,CTX,anatomical,structure,Cerebral cortex,MBA:688,UBERON:0000956,,CTX
WMB:CS20230722_CLUS_0462,0462 L5 NP CTX Glut_1,1,Glut,cell type,neurotransmission,glutamatergic neuron,CL:0000679,,,Glut
WMB:CS20230722_SUPT_0462,0462 ZI Pax6 Gaba_4,1,ZI,anatomical,structure,Zona incerta,MBA:797,UBERON:0001907,,ZI
WMB:CS20230722_SUPT_0462,0462 ZI Pax6 Gaba_4,1,Pax6,gene,gene,paired box 6,ENSEMBL:ENSMUSG00000027168,NCBIGene:18508,ABAGene:18274,Pax6
WMB:CS20230722_SUPT_0462,0462 ZI Pax6 Gaba_4,1,Gaba,cell type,neurotransmission,GABAergic neuron,CL:0000617,,,Gaba
WMB:CS20230722_CLUS_0463,0463 L5 NP CTX Glut_1,1,L5,anatomical,anatomical,cortical layer 5,UBERON:0005394,,,L5
WMB:CS20230722_CLUS_0463,0463 L5 NP CTX Glut_1,1,NP,cell type,projection_type,near-projecting glutamatergic cortical neuron,KB:0000005,,,NP
WMB:CS20230722_CLUS_0463,0463 L5 NP CTX Glut_1,1,CTX,anatomical,structure,Cerebral cortex,MBA:688,UBERON:0000956,,CTX
WMB:CS20230722_CLUS_0463,0463 L5 NP CTX Glut_1,1,Glut,cell type,neurotransmission,glutamatergic neuron,CL:0000679,,,Glut
WMB:CS20230722_SUPT_0463,0463 ZI Pax6 Gaba_5,1,ZI,anatomical,structure,Zona incerta,MBA:797,UBERON:0001907,,ZI
WMB:CS20230722_SUPT_0463,0463 ZI Pax6 Gaba_5,1,Pax6,gene,gene,paired box 6,ENSEMBL:ENSMUSG00000027168,NCBIGene:18508,ABAGene:18274,Pax6
WMB:CS20230722_SUPT_0463,0463 ZI Pax6 Gaba_5,1,Gaba,cell type,neurotransmission,GABAergic neuron,CL:0000617,,,Gaba
WMB:CS20230722_CLUS_0464,0464 L5 NP CTX Glut_2,1,L5,anatomical,anatomical,cortical layer 5,UBERON:0005394,,,L5
WMB:CS20230722_CLUS_0464,0464 L5 NP CTX Glut_2,1,NP,cell type,projection_type,near-projecting glutamatergic cortical neuron,KB:0000005,,,NP
WMB:CS20230722_CLUS_0464,0464 L5 NP CTX Glut_2,1,CTX,anatomical,structure,Cerebral cortex,MBA:688,UBERON:0000956,,CTX
WMB:CS20230722_CLUS_0464,0464 L5 NP CTX Glut_2,1,Glut,cell type,neurotransmission,glutamatergic neuron,CL:0000679,,,Glut
WMB:CS20230722_SUPT_0464,0464 ZI Pax6 Gaba_6,1,ZI,anatomical,structure,Zona incerta,MBA:797,UBERON:0001907,,ZI
WMB:CS20230722_SUPT_0464,0464 ZI Pax6 Gaba_6,1,Pax6,gene,gene,paired box 6,ENSEMBL:ENSMUSG00000027168,NCBIGene:18508,ABAGene:18274,Pax6
WMB:CS20230722_SUPT_0464,0464 ZI Pax6 Gaba_6,1,Gaba,cell type,neurotransmission,GABAergic neuron,CL:0000617,,,Gaba
WMB:CS20230722_CLUS_0465,0465 L5 NP CTX Glut_2,1,L5,anatomical,anatomical,cortical layer 5,UBERON:0005394,,,L5
WMB:CS20230722_CLUS_0465,0465 L5 NP CTX Glut_2,1,NP,cell type,projection_type,near-projecting glutamatergic cortical neuron,KB:0000005,,,NP
WMB:CS20230722_CLUS_0465,0465 L5 NP CTX Glut_2,1,CTX,anatomical,structure,Cerebral cortex,MBA:688,UBERON:0000956,,CTX
WMB:CS20230722_CLUS_0465,0465 L5 NP CTX Glut_2,1,Glut,cell type,neurotransmission,glutamatergic neuron,CL:0000679,,,Glut
WMB:CS20230722_SUPT_0465,0465 ZI Pax6 Gaba_7,1,ZI,anatomical,structure,Zona incerta,MBA:797,UBERON:0001907,,ZI
WMB:CS20230722_SUPT_0465,0465 ZI Pax6 Gaba_7,1,Pax6,gene,gene,paired box 6,ENSEMBL:ENSMUSG00000027168,NCBIGene:18508,ABAGene:18274,Pax6
WMB:CS20230722_SUPT_0465,0465 ZI Pax6 Gaba_7,1,Gaba,cell type,neurotransmission,GABAergic neuron,CL:0000617,,,Gaba
WMB:CS20230722_CLUS_0466,0466 L5 NP CTX Glut_2,1,L5,anatomical,anatomical,cortical layer 5,UBERON:0005394,,,L5
WMB:CS20230722_CLUS_0466,0466 L5 NP CTX Glut_2,1,NP,cell type,projection_type,near-projecting glutamatergic cortical neuron,KB:0000005,,,NP
WMB:CS20230722_CLUS_0466,0466 L5 NP CTX Glut_2,1,CTX,anatomical,structure,Cerebral cortex,MBA:688,UBERON:0000956,,CTX
WMB:CS20230722_CLUS_0466,0466 L5 NP CTX Glut_2,1,Glut,cell type,neurotransmission,glutamatergic neuron,CL:0000679,,,Glut
WMB:CS20230722_SUPT_0466,0466 ZI Pax6 Gaba_8,1,ZI,anatomical,structure,Zona incerta,MBA:797,UBERON:0001907,,ZI
WMB:CS20230722_SUPT_0466,0466 ZI Pax6 Gaba_8,1,Pax6,gene,gene,paired box 6,ENSEMBL:ENSMUSG00000027168,NCBIGene:18508,ABAGene:18274,Pax6
WMB:CS20230722_SUPT_0466,0466 ZI Pax6 Gaba_8,1,Gaba,cell type,neurotransmission,GABAergic neuron,CL:0000617,,,Gaba
WMB:CS20230722_CLUS_0467,0467 L5 NP CTX Glut_2,1,L5,anatomical,anatomical,cortical layer 5,UBERON:0005394,,,L5
WMB:CS20230722_CLUS_0467,0467 L5 NP CTX Glut_2,1,NP,cell type,projection_type,near-projecting glutamatergic cortical neuron,KB:0000005,,,NP
WMB:CS20230722_CLUS_0467,0467 L5 NP CTX Glut_2,1,CTX,anatomical,structure,Cerebral cortex,MBA:688,UBERON:0000956,,CTX
WMB:CS20230722_CLUS_0467,0467 L5 NP CTX Glut_2,1,Glut,cell type,neurotransmission,glutamatergic neuron,CL:0000679,,,Glut
WMB:CS20230722_SUPT_0467,0467 ZI Pax6 Gaba_9,1,ZI,anatomical,structure,Zona incerta,MBA:797,UBERON:0001907,,ZI
WMB:CS20230722_SUPT_0467,0467 ZI Pax6 Gaba_9,1,Pax6,gene,gene,paired box 6,ENSEMBL:ENSMUSG00000027168,NCBIGene:18508,ABAGene:18274,Pax6
WMB:CS20230722_SUPT_0467,0467 ZI Pax6 Gaba_9,1,Gaba,cell type,neurotransmission,GABAergic neuron,CL:0000617,,,Gaba
WMB:CS20230722_CLUS_0468,0468 L5 NP CTX Glut_3,1,L5,anatomical,anatomical,cortical layer 5,UBERON:0005394,,,L5
WMB:CS20230722_CLUS_0468,0468 L5 NP CTX Glut_3,1,NP,cell type,projection_type,near-projecting glutamatergic cortical neuron,KB:0000005,,,NP
WMB:CS20230722_CLUS_0468,0468 L5 NP CTX Glut_3,1,CTX,anatomical,structure,Cerebral cortex,MBA:688,UBERON:0000956,,CTX
WMB:CS20230722_CLUS_0468,0468 L5 NP CTX Glut_3,1,Glut,cell type,neurotransmission,glutamatergic neuron,CL:0000679,,,Glut
WMB:CS20230722_SUPT_0468,0468 ZI Pax6 Gaba_10,1,ZI,anatomical,structure,Zona incerta,MBA:797,UBERON:0001907,,ZI
WMB:CS20230722_SUPT_0468,0468 ZI Pax6 Gaba_10,1,Pax6,gene,gene,paired box 6,ENSEMBL:ENSMUSG00000027168,NCBIGene:18508,ABAGene:18274,Pax6
WMB:CS20230722_SUPT_0468,0468 ZI Pax6 Gaba_10,1,Gaba,cell type,neurotransmission,GABAergic neuron,CL:0000617,,,Gaba
WMB:CS20230722_CLUS_0469,0469 L5 NP CTX Glut_3,1,L5,anatomical,anatomical,cortical layer 5,UBERON:0005394,,,L5
WMB:CS20230722_CLUS_0469,0469 L5 NP CTX Glut_3,1,NP,cell type,projection_type,near-projecting glutamatergic cortical neuron,KB:0000005,,,NP
WMB:CS20230722_CLUS_0469,0469 L5 NP CTX Glut_3,1,CTX,anatomical,structure,Cerebral cortex,MBA:688,UBERON:0000956,,CTX
WMB:CS20230722_CLUS_0469,0469 L5 NP CTX Glut_3,1,Glut,cell type,neurotransmission,glutamatergic neuron,CL:0000679,,,Glut
WMB:CS20230722_SUPT_0469,0469 ZI Pax6 Gaba_11,1,ZI,anatomical,structure,Zona incerta,MBA:797,UBERON:0001907,,ZI
WMB:CS20230722_SUPT_0469,0469 ZI Pax6 Gaba_11,1,Pax6,gene,gene,paired box 6,ENSEMBL:ENSMUSG00000027168,NCBIGene:18508,ABAGene:18274,Pax6
WMB:CS20230722_SUPT_0469,0469 ZI Pax6 Gaba_11,1,Gaba,cell type,neurotransmission,GABAergic neuron,CL:0000617,,,Gaba
WMB:CS20230722_SUBC_047,047 Sncg Gaba,1,Sncg,gene,gene,"synuclein, gamma",ENSEMBL:ENSMUSG00000023064,NCBIGene:20618,ABAGene:20380,Sncg
WMB:CS20230722_SUBC_047,047 Sncg Gaba,1,Gaba,cell type,neurotransmission,GABAergic neuron,CL:0000617,,,Gaba
WMB:CS20230722_SUPT_0470,0470 DMH-LHA Gsx1 Gaba_1,1,DMH,anatomical,structure,Dorsomedial nucleus of the hypothalamus,MBA:830,UBERON:0001934,,DMH-LHA
WMB:CS20230722_SUPT_0470,0470 DMH-LHA Gsx1 Gaba_1,2,LHA,anatomical,structure,Lateral hypothalamic area,MBA:194,UBERON:0002430,,DMH-LHA
WMB:CS20230722_SUPT_0470,0470 DMH-LHA Gsx1 Gaba_1,3,Gsx1,gene,gene,GS homeobox 1,ENSEMBL:ENSMUSG00000053129,NCBIGene:14842,ABAGene:14618,Gsx1
WMB:CS20230722_SUPT_0470,0470 DMH-LHA Gsx1 Gaba_1,3,Gaba,cell type,neurotransmission,GABAergic neuron,CL:0000617,,,Gaba
WMB:CS20230722_CLUS_0470,0470 L5 NP CTX Glut_3,1,L5,anatomical,anatomical,cortical layer 5,UBERON:0005394,,,L5
WMB:CS20230722_CLUS_0470,0470 L5 NP CTX Glut_3,1,NP,cell type,projection_type,near-projecting glutamatergic cortical neuron,KB:0000005,,,NP
WMB:CS20230722_CLUS_0470,0470 L5 NP CTX Glut_3,1,CTX,anatomical,structure,Cerebral cortex,MBA:688,UBERON:0000956,,CTX
WMB:CS20230722_CLUS_0470,0470 L5 NP CTX Glut_3,1,Glut,cell type,neurotransmission,glutamatergic neuron,CL:0000679,,,Glut
WMB:CS20230722_SUPT_0471,0471 DMH-LHA Gsx1 Gaba_2,1,DMH,anatomical,structure,Dorsomedial nucleus of the hypothalamus,MBA:830,UBERON:0001934,,DMH-LHA
WMB:CS20230722_SUPT_0471,0471 DMH-LHA Gsx1 Gaba_2,2,LHA,anatomical,structure,Lateral hypothalamic area,MBA:194,UBERON:0002430,,DMH-LHA
WMB:CS20230722_SUPT_0471,0471 DMH-LHA Gsx1 Gaba_2,3,Gsx1,gene,gene,GS homeobox 1,ENSEMBL:ENSMUSG00000053129,NCBIGene:14842,ABAGene:14618,Gsx1
WMB:CS20230722_SUPT_0471,0471 DMH-LHA Gsx1 Gaba_2,3,Gaba,cell type,neurotransmission,GABAergic neuron,CL:0000617,,,Gaba
WMB:CS20230722_CLUS_0471,0471 L5 NP CTX Glut_3,1,L5,anatomical,anatomical,cortical layer 5,UBERON:0005394,,,L5
WMB:CS20230722_CLUS_0471,0471 L5 NP CTX Glut_3,1,NP,cell type,projection_type,near-projecting glutamatergic cortical neuron,KB:0000005,,,NP
WMB:CS20230722_CLUS_0471,0471 L5 NP CTX Glut_3,1,CTX,anatomical,structure,Cerebral cortex,MBA:688,UBERON:0000956,,CTX
WMB:CS20230722_CLUS_0471,0471 L5 NP CTX Glut_3,1,Glut,cell type,neurotransmission,glutamatergic neuron,CL:0000679,,,Glut
WMB:CS20230722_SUPT_0472,0472 DMH-LHA Gsx1 Gaba_3,1,DMH,anatomical,structure,Dorsomedial nucleus of the hypothalamus,MBA:830,UBERON:0001934,,DMH-LHA
WMB:CS20230722_SUPT_0472,0472 DMH-LHA Gsx1 Gaba_3,2,LHA,anatomical,structure,Lateral hypothalamic area,MBA:194,UBERON:0002430,,DMH-LHA
WMB:CS20230722_SUPT_0472,0472 DMH-LHA Gsx1 Gaba_3,3,Gsx1,gene,gene,GS homeobox 1,ENSEMBL:ENSMUSG00000053129,NCBIGene:14842,ABAGene:14618,Gsx1
WMB:CS20230722_SUPT_0472,0472 DMH-LHA Gsx1 Gaba_3,3,Gaba,cell type,neurotransmission,GABAergic neuron,CL:0000617,,,Gaba
WMB:CS20230722_CLUS_0472,0472 L5 NP CTX Glut_4,1,L5,anatomical,anatomical,cortical layer 5,UBERON:0005394,,,L5
WMB:CS20230722_CLUS_0472,0472 L5 NP CTX Glut_4,1,NP,cell type,projection_type,near-projecting glutamatergic cortical neuron,KB:0000005,,,NP
WMB:CS20230722_CLUS_0472,0472 L5 NP CTX Glut_4,1,CTX,anatomical,structure,Cerebral cortex,MBA:688,UBERON:0000956,,CTX
WMB:CS20230722_CLUS_0472,0472 L5 NP CTX Glut_4,1,Glut,cell type,neurotransmission,glutamatergic neuron,CL:0000679,,,Glut
WMB:CS20230722_SUPT_0473,0473 DMH-LHA Gsx1 Gaba_4,1,DMH,anatomical,structure,Dorsomedial nucleus of the hypothalamus,MBA:830,UBERON:0001934,,DMH-LHA
WMB:CS20230722_SUPT_0473,0473 DMH-LHA Gsx1 Gaba_4,2,LHA,anatomical,structure,Lateral hypothalamic area,MBA:194,UBERON:0002430,,DMH-LHA
WMB:CS20230722_SUPT_0473,0473 DMH-LHA Gsx1 Gaba_4,3,Gsx1,gene,gene,GS homeobox 1,ENSEMBL:ENSMUSG00000053129,NCBIGene:14842,ABAGene:14618,Gsx1
WMB:CS20230722_SUPT_0473,0473 DMH-LHA Gsx1 Gaba_4,3,Gaba,cell type,neurotransmission,GABAergic neuron,CL:0000617,,,Gaba
WMB:CS20230722_CLUS_0473,0473 L5 NP CTX Glut_4,1,L5,anatomical,anatomical,cortical layer 5,UBERON:0005394,,,L5
WMB:CS20230722_CLUS_0473,0473 L5 NP CTX Glut_4,1,NP,cell type,projection_type,near-projecting glutamatergic cortical neuron,KB:0000005,,,NP
WMB:CS20230722_CLUS_0473,0473 L5 NP CTX Glut_4,1,CTX,anatomical,structure,Cerebral cortex,MBA:688,UBERON:0000956,,CTX
WMB:CS20230722_CLUS_0473,0473 L5 NP CTX Glut_4,1,Glut,cell type,neurotransmission,glutamatergic neuron,CL:0000679,,,Glut
WMB:CS20230722_CLUS_0474,0474 L5 NP CTX Glut_4,1,L5,anatomical,anatomical,cortical layer 5,UBERON:0005394,,,L5
WMB:CS20230722_CLUS_0474,0474 L5 NP CTX Glut_4,1,NP,cell type,projection_type,near-projecting glutamatergic cortical neuron,KB:0000005,,,NP
WMB:CS20230722_CLUS_0474,0474 L5 NP CTX Glut_4,1,CTX,anatomical,structure,Cerebral cortex,MBA:688,UBERON:0000956,,CTX
WMB:CS20230722_CLUS_0474,0474 L5 NP CTX Glut_4,1,Glut,cell type,neurotransmission,glutamatergic neuron,CL:0000679,,,Glut
WMB:CS20230722_SUPT_0474,0474 PVHd-DMH Lhx6 Gaba_1,1,PVHd,anatomical,structure,"Paraventricular hypothalamic nucleus, descending division",MBA:63,UBERON:0014602,,PVHd-DMH
WMB:CS20230722_SUPT_0474,0474 PVHd-DMH Lhx6 Gaba_1,2,DMH,anatomical,structure,Dorsomedial nucleus of the hypothalamus,MBA:830,UBERON:0001934,,PVHd-DMH
WMB:CS20230722_SUPT_0474,0474 PVHd-DMH Lhx6 Gaba_1,3,Lhx6,gene,gene,LIM homeobox protein 6,ENSEMBL:ENSMUSG00000026890,NCBIGene:16874,ABAGene:16645,Lhx6
WMB:CS20230722_SUPT_0474,0474 PVHd-DMH Lhx6 Gaba_1,3,Gaba,cell type,neurotransmission,GABAergic neuron,CL:0000617,,,Gaba
WMB:CS20230722_CLUS_0475,0475 L5 NP CTX Glut_5,1,L5,anatomical,anatomical,cortical layer 5,UBERON:0005394,,,L5
WMB:CS20230722_CLUS_0475,0475 L5 NP CTX Glut_5,1,NP,cell type,projection_type,near-projecting glutamatergic cortical neuron,KB:0000005,,,NP
WMB:CS20230722_CLUS_0475,0475 L5 NP CTX Glut_5,1,CTX,anatomical,structure,Cerebral cortex,MBA:688,UBERON:0000956,,CTX
WMB:CS20230722_CLUS_0475,0475 L5 NP CTX Glut_5,1,Glut,cell type,neurotransmission,glutamatergic neuron,CL:0000679,,,Glut
WMB:CS20230722_SUPT_0475,0475 PVHd-DMH Lhx6 Gaba_2,1,PVHd,anatomical,structure,"Paraventricular hypothalamic nucleus, descending division",MBA:63,UBERON:0014602,,PVHd-DMH
WMB:CS20230722_SUPT_0475,0475 PVHd-DMH Lhx6 Gaba_2,2,DMH,anatomical,structure,Dorsomedial nucleus of the hypothalamus,MBA:830,UBERON:0001934,,PVHd-DMH
WMB:CS20230722_SUPT_0475,0475 PVHd-DMH Lhx6 Gaba_2,3,Lhx6,gene,gene,LIM homeobox protein 6,ENSEMBL:ENSMUSG00000026890,NCBIGene:16874,ABAGene:16645,Lhx6
WMB:CS20230722_SUPT_0475,0475 PVHd-DMH Lhx6 Gaba_2,3,Gaba,cell type,neurotransmission,GABAergic neuron,CL:0000617,,,Gaba
WMB:CS20230722_CLUS_0476,0476 L5 NP CTX Glut_5,1,L5,anatomical,anatomical,cortical layer 5,UBERON:0005394,,,L5
WMB:CS20230722_CLUS_0476,0476 L5 NP CTX Glut_5,1,NP,cell type,projection_type,near-projecting glutamatergic cortical neuron,KB:0000005,,,NP
WMB:CS20230722_CLUS_0476,0476 L5 NP CTX Glut_5,1,CTX,anatomical,structure,Cerebral cortex,MBA:688,UBERON:0000956,,CTX
WMB:CS20230722_CLUS_0476,0476 L5 NP CTX Glut_5,1,Glut,cell type,neurotransmission,glutamatergic neuron,CL:0000679,,,Glut
WMB:CS20230722_SUPT_0476,0476 PVHd-DMH Lhx6 Gaba_3,1,PVHd,anatomical,structure,"Paraventricular hypothalamic nucleus, descending division",MBA:63,UBERON:0014602,,PVHd-DMH
WMB:CS20230722_SUPT_0476,0476 PVHd-DMH Lhx6 Gaba_3,2,DMH,anatomical,structure,Dorsomedial nucleus of the hypothalamus,MBA:830,UBERON:0001934,,PVHd-DMH
WMB:CS20230722_SUPT_0476,0476 PVHd-DMH Lhx6 Gaba_3,3,Lhx6,gene,gene,LIM homeobox protein 6,ENSEMBL:ENSMUSG00000026890,NCBIGene:16874,ABAGene:16645,Lhx6
WMB:CS20230722_SUPT_0476,0476 PVHd-DMH Lhx6 Gaba_3,3,Gaba,cell type,neurotransmission,GABAergic neuron,CL:0000617,,,Gaba
WMB:CS20230722_CLUS_0477,0477 NP SUB Glut_1,1,NP,cell type,projection_type,near-projecting glutamatergic cortical neuron,KB:0000005,,,NP
WMB:CS20230722_CLUS_0477,0477 NP SUB Glut_1,1,SUB,anatomical,structure,Subiculum,MBA:502,UBERON:0002191,,SUB
WMB:CS20230722_CLUS_0477,0477 NP SUB Glut_1,1,Glut,cell type,neurotransmission,glutamatergic neuron,CL:0000679,,,Glut
WMB:CS20230722_SUPT_0477,0477 PVHd-DMH Lhx6 Gaba_4,1,PVHd,anatomical,structure,"Paraventricular hypothalamic nucleus, descending division",MBA:63,UBERON:0014602,,PVHd-DMH
WMB:CS20230722_SUPT_0477,0477 PVHd-DMH Lhx6 Gaba_4,2,DMH,anatomical,structure,Dorsomedial nucleus of the hypothalamus,MBA:830,UBERON:0001934,,PVHd-DMH
WMB:CS20230722_SUPT_0477,0477 PVHd-DMH Lhx6 Gaba_4,3,Lhx6,gene,gene,LIM homeobox protein 6,ENSEMBL:ENSMUSG00000026890,NCBIGene:16874,ABAGene:16645,Lhx6
WMB:CS20230722_SUPT_0477,0477 PVHd-DMH Lhx6 Gaba_4,3,Gaba,cell type,neurotransmission,GABAergic neuron,CL:0000617,,,Gaba
WMB:CS20230722_CLUS_0478,0478 NP SUB Glut_1,1,NP,cell type,projection_type,near-projecting glutamatergic cortical neuron,KB:0000005,,,NP
WMB:CS20230722_CLUS_0478,0478 NP SUB Glut_1,1,SUB,anatomical,structure,Subiculum,MBA:502,UBERON:0002191,,SUB
WMB:CS20230722_CLUS_0478,0478 NP SUB Glut_1,1,Glut,cell type,neurotransmission,glutamatergic neuron,CL:0000679,,,Glut
WMB:CS20230722_SUPT_0478,0478 TU-ARH Otp Six6 Gaba_1,1,TU,anatomical,structure,Tuberal nucleus,MBA:614,UBERON:0002620,,TU-ARH
WMB:CS20230722_SUPT_0478,0478 TU-ARH Otp Six6 Gaba_1,2,ARH,anatomical,structure,Arcuate hypothalamic nucleus,MBA:223,UBERON:0001932,,TU-ARH
WMB:CS20230722_SUPT_0478,0478 TU-ARH Otp Six6 Gaba_1,3,Otp,gene,gene,orthopedia homeobox,ENSEMBL:ENSMUSG00000021685,NCBIGene:18420,ABAGene:18187,Otp
WMB:CS20230722_SUPT_0478,0478 TU-ARH Otp Six6 Gaba_1,3,Six6,gene,gene,sine oculis-related homeobox 6,ENSEMBL:ENSMUSG00000021099,NCBIGene:20476,ABAGene:20238,Six6
WMB:CS20230722_SUPT_0478,0478 TU-ARH Otp Six6 Gaba_1,3,Gaba,cell type,neurotransmission,GABAergic neuron,CL:0000617,,,Gaba
WMB:CS20230722_CLUS_0479,0479 NP SUB Glut_2,1,NP,cell type,projection_type,near-projecting glutamatergic cortical neuron,KB:0000005,,,NP
WMB:CS20230722_CLUS_0479,0479 NP SUB Glut_2,1,SUB,anatomical,structure,Subiculum,MBA:502,UBERON:0002191,,SUB
WMB:CS20230722_CLUS_0479,0479 NP SUB Glut_2,1,Glut,cell type,neurotransmission,glutamatergic neuron,CL:0000679,,,Glut
WMB:CS20230722_SUPT_0479,0479 TU-ARH Otp Six6 Gaba_2,1,TU,anatomical,structure,Tuberal nucleus,MBA:614,UBERON:0002620,,TU-ARH
WMB:CS20230722_SUPT_0479,0479 TU-ARH Otp Six6 Gaba_2,2,ARH,anatomical,structure,Arcuate hypothalamic nucleus,MBA:223,UBERON:0001932,,TU-ARH
WMB:CS20230722_SUPT_0479,0479 TU-ARH Otp Six6 Gaba_2,3,Otp,gene,gene,orthopedia homeobox,ENSEMBL:ENSMUSG00000021685,NCBIGene:18420,ABAGene:18187,Otp
WMB:CS20230722_SUPT_0479,0479 TU-ARH Otp Six6 Gaba_2,3,Six6,gene,gene,sine oculis-related homeobox 6,ENSEMBL:ENSMUSG00000021099,NCBIGene:20476,ABAGene:20238,Six6
WMB:CS20230722_SUPT_0479,0479 TU-ARH Otp Six6 Gaba_2,3,Gaba,cell type,neurotransmission,GABAergic neuron,CL:0000617,,,Gaba
WMB:CS20230722_SUBC_048,048 RHP-COA Ndnf Gaba,1,RHP,anatomical,structure,Retrohippocampal region,MBA:822,UBERON:0022230,,RHP-COA
WMB:CS20230722_SUBC_048,048 RHP-COA Ndnf Gaba,2,COA,anatomical,structure,Cortical amygdalar area,MBA:631,UBERON:0002891,,RHP-COA
WMB:CS20230722_SUBC_048,048 RHP-COA Ndnf Gaba,3,Ndnf,gene,gene,neuron-derived neurotrophic factor,ENSEMBL:ENSMUSG00000049001,NCBIGene:68169,ABAGene:44012,Ndnf
WMB:CS20230722_SUBC_048,048 RHP-COA Ndnf Gaba,3,Gaba,cell type,neurotransmission,GABAergic neuron,CL:0000617,,,Gaba
WMB:CS20230722_CLUS_0480,0480 NP SUB Glut_2,1,NP,cell type,projection_type,near-projecting glutamatergic cortical neuron,KB:0000005,,,NP
